customer_id,signup_date,age,gender,city,region,segment
C00509,2023-06-18,41,Other,Birmingham,Central,Consumer
C00510,2022-03-27,32,F,Brighton,South,Small Business
C00511,2023-04-30,41,M,Brighton,South,Consumer
C00512,2023-10-31,45,M,Leeds,North,Corporate
C00513,2023-10-09,39,Other,leeds,North,Corporate
C00514,02/06/2024,55,F,reading,South,Consumer
C00515,2025-08-18,49,M,  Peterborough ,East,Home Office
C00516,2023-07-14,41,F,Norwich,East,Consumer
C00517,2024-05-28,18,M,Leeds,North,Consumer
C00518,23/09/2023,38,M,Colchester,East,Consumer
C00519,2025-06-07,49,M,  Leeds ,North,Consumer
C00520,2022-12-13,37,M,brighton,South,Consumer
C00521,2022-09-07,45,F,sheffield,North,Home Office
C00522,2024-05-04,38,F,bath,West,Consumer
C00523,2024-12-07,44,M,Ipswich,East,Consumer
C00524,2025-05-06,59,F,BRISTOL,West,Home Office
C00525,2024-08-25,51,M,York,North,Consumer
C00526,2025-04-10,24,M,Reading,South,Consumer
C00527,2023-12-06,19,M,,Central,Home Office
C00528,2022-04-13,47,M,newcastle,North,Consumer
C00529,30/09/2022,56,F,OXFORD,South,Small Business
C00530,27/04/2022,19,F,Manchester,North,Home Office
C00531,2023-09-06,38,M,Sheffield,North,Consumer
C00532,2024-04-24,72,F,  Peterborough ,East,Consumer
C00533,16/10/2023,38,M,YORK,North,Small Business
C00534,2024-07-19,74,F,COLCHESTER,East,Consumer
C00535,04/04/2024,30,M,Nottingham,Central,Consumer
C00536,2024-12-14,33,F,Sheffield,North,Consumer
C00537,2024-12-01,32,M,NEWCASTLE,North,Small Business
C00538,2023-08-21,24,F,Exeter,West,Consumer
C00539,2023-10-01,19,F,ipswich,East,Consumer
C00540,19/08/2024,38,F,nottingham,Central,Corporate
C00541,2024-09-03,43,F,  Reading ,South,Consumer
C00542,2023-08-17,32,Other,IPSWICH,East,Home Office
C00543,2023-09-08,35,F,Nottingham,Central,Consumer
C00544,03/01/2025,60,F,  York ,North,Home Office
C00545,2024-11-06,54,F,CARDIFF,West,Corporate
C00546,2022-11-03,38,M,Norwich,East,Consumer
C00547,2024-02-11,47,F,Bristol,West,Home Office
C00548,2025-08-29,20,M,newcastle,North,Home Office
C00549,2022-04-21,45,Other,portsmouth,South,Home Office
C00550,2025-07-16,40,F,Newcastle,North,Consumer
C00551,2022-12-22,36,M,Derby,Central,Home Office
C00552,2024-05-10,41,M,  York ,North,Consumer
C00553,2024-01-19,39,M,NEWCASTLE,North,Small Business
C00554,2022-02-11,24,M,coventry,Central,Corporate
C00555,2025-09-25,63,M,  Reading ,South,Consumer
C00556,2024-03-01,53,F,Colchester,East,Home Office
C00557,2025-11-09,36,M,Brighton,South,Corporate
C00558,2023-07-06,18,M,BATH,West,Corporate
C00559,2025-07-29,18,F,York,North,Small Business
C00560,2025-10-03,67,F,Peterborough,East,Small Business
C00561,2024-07-14,39,F,PETERBOROUGH,East,Small Business
C00562,2023-02-25,51,F,OXFORD,South,Small Business
C00563,2024-12-23,29,F,Southampton,South,Consumer
C00564,04/07/2024,37,M,newcastle,North,Small Business
C00565,2025-10-28,38,M,cardiff,West,Home Office
C00566,2024-02-09,44,M,leeds,North,Consumer
C00567,2023-06-09,42,,BRIGHTON,South,Small Business
C00568,2022-11-09,29,F,Portsmouth,South,Consumer
C00569,2025-01-09,29,F,Norwich,East,Home Office
C00570,01/12/2025,,F,Bath,West,Consumer
C00571,2022-04-02,18,M,Reading,South,Consumer
C00572,2025-03-01,30,M,Leicester,Central,Corporate
C00573,2025-10-08,39,M,Bath,West,Consumer
C00574,2022-07-13,46,F,Bristol,West,Small Business
C00575,2022-09-19,61,M,CARDIFF,West,Consumer
C00576,01/01/2025,35,F,Sheffield,North,Consumer
C00577,2024-11-07,41,F,derby,Central,Small Business
C00578,2022-07-01,18,M,BATH,West,Consumer
C00579,2025-06-22,45,M,COLCHESTER,East,Consumer
C00580,2024-05-31,29,Other,Leeds,North,Home Office
C00581,2025-09-15,37,M,Leeds,North,Consumer
C00582,2025-08-12,47,M,Colchester,East,Consumer
C00583,2025-05-27,48,M,Brighton,South,Consumer
C00584,21/05/2024,22,M,plymouth,West,Home Office
C00585,2023-05-14,51,M,Southampton,South,Consumer
C00586,08/05/2024,40,M,COLCHESTER,East,Small Business
C00587,2022-09-02,57,M,NEWCASTLE,North,Small Business
C00588,20/11/2024,60,M,Leeds,North,Home Office
C00589,01/11/2022,62,F,York,North,Consumer
C00590,15/05/2024,22,M,  Bristol ,West,Consumer
C00591,2022-06-01,46,F,norwich,East,Corporate
C00592,25/07/2023,20,M,Birmingham,Central,Small Business
C00593,2023-04-13,58,M,,West,Corporate
C00594,2024-10-03,60,F,Bath,West,Consumer
C00595,2025-04-26,54,M,Colchester,East,Corporate
C00596,2022-06-07,35,M,Cardiff,West,Consumer
C00597,2025-07-11,48,F,Leicester,Central,Consumer
C00598,2025-07-23,34,M,plymouth,West,Small Business
C00599,2023-09-26,41,F,Leeds,North,Consumer
C00600,2024-11-21,40,M,BRISTOL,West,Small Business
C00601,2023-12-20,18,M,SHEFFIELD,North,Consumer
C00602,2022-12-07,30,F,sheffield,North,Consumer
C00603,2024-06-07,71,F,Cardiff,West,Small Business
C00604,2022-08-05,40,F,Plymouth,West,Consumer
C00605,2025-08-13,43,M,leeds,North,Consumer
C00606,2025-10-05,41,F,Manchester,North,Consumer
C00607,07/06/2025,36,M,Coventry,Central,Home Office
C00608,2024-07-21,41,F,  Manchester ,North,Small Business
C00609,15/07/2024,36,M,  Leeds ,North,Consumer
C00610,2025-12-13,18,M,plymouth,West,Home Office
C00611,2023-05-08,51,M,  Bristol ,West,Consumer
C00612,2022-07-16,62,M,Norwich,East,Consumer
C00613,2024-07-20,,M,Norwich,East,Consumer
C00614,2023-09-06,36,F,brighton,South,Consumer
C00615,28/08/2023,60,F,York,North,Consumer
C00616,01/02/2022,31,F,  Plymouth ,West,Consumer
C00617,2024-09-02,46,F,EXETER,West,Consumer
C00618,2023-06-02,84,F,Southampton,South,Consumer
C00619,2023-02-01,49,M,southampton,South,Corporate
C00620,2022-05-01,42,M,Portsmouth,South,Consumer
C00621,27/10/2023,52,M,York,North,Consumer
C00622,2025-08-13,51,F,READING,South,Corporate
C00623,2023-09-18,32,M,sheffield,North,Consumer
C00624,16/12/2024,18,M,Exeter,West,Small Business
C00625,2025-03-20,49,F,southampton,South,Small Business
C00626,05/09/2023,51,M,Exeter,West,Corporate
C00627,2025-06-07,37,F,Cambridge,East,Consumer
C00628,31/12/2024,62,F,Exeter,West,Small Business
C00629,2024-07-17,60,F,birmingham,Central,Home Office
C00630,2022-01-08,51,F,oxford,South,Consumer
C00631,2022-04-18,37,F,Manchester,North,Consumer
C00632,2025-12-21,18,M,Exeter,West,Home Office
C00633,21/04/2025,39,F,  Newcastle ,North,Consumer
C00634,20/10/2025,18,F,leeds,North,Home Office
C00635,2025-09-09,18,M,Leeds,North,Home Office
C00636,12/03/2022,49,M,Nottingham,Central,Consumer
C00637,2025-05-02,56,F,,North,Corporate
C00638,2024-02-25,18,M,  Cambridge ,East,Small Business
C00639,2025-04-29,38,F,brighton,South,Consumer
C00640,2022-01-30,41,F,PLYMOUTH,West,Consumer
C00641,2023-07-08,37,M,oxford,South,Consumer
C00642,2025-03-14,23,M,  Derby ,Central,Small Business
C00643,03/05/2025,58,M,Exeter,West,Home Office
C00644,2024-10-02,23,F,brighton,South,Small Business
C00645,2023-07-28,18,M,Reading,South,Corporate
C00646,2023-08-10,23,F,CARDIFF,West,Small Business
C00647,2025-11-23,47,F,  Exeter ,West,Consumer
C00648,2024-02-08,38,M,Brighton,South,Small Business
C00649,2024-02-19,31,M,Reading,South,Home Office
C00650,2024-07-08,48,M,Leeds,North,Consumer
C00651,2023-12-30,45,F,LEEDS,North,Small Business
C00652,08/07/2024,18,M,Leeds,North,Consumer
C00653,30/01/2024,48,M,leeds,North,Consumer
C00654,2025-06-13,56,M,MANCHESTER,North,Corporate
C00655,2025-09-17,39,F,EXETER,West,Small Business
C00656,2025-10-14,38,F,plymouth,West,Home Office
C00657,2024-07-23,66,M,exeter,West,Consumer
C00658,12/02/2024,32,M,Norwich,East,Home Office
C00659,17/01/2025,39,M,PETERBOROUGH,East,Corporate
C00660,26/06/2025,45,F,Manchester,North,Corporate
C00661,2024-07-22,,M,PLYMOUTH,West,Corporate
C00662,2025-01-10,37,F,oxford,South,Corporate
C00663,12/03/2025,42,M,Norwich,East,Consumer
C00664,12/12/2024,61,F,Coventry,Central,Consumer
C00665,08/03/2025,51,M,leicester,Central,Consumer
C00666,2023-03-07,40,M,Sheffield,North,Corporate
C00667,2024-04-28,30,F,Plymouth,West,Home Office
C00668,2024-08-23,31,M,Newcastle,North,Home Office
C00669,2022-01-15,53,F,SHEFFIELD,North,Corporate
C00670,2025-07-17,20,F,LEEDS,North,Small Business
C00671,2024-09-20,72,F,newcastle,North,Consumer
C00672,2022-10-24,41,M,Cardiff,West,Consumer
C00673,2025-05-31,23,F,PORTSMOUTH,South,Corporate
C00674,31/01/2025,43,F,York,North,Consumer
C00675,2025-03-23,31,M,Nottingham,Central,Small Business
C00676,2023-12-05,36,F,cambridge,East,Consumer
C00677,2025-07-15,21,F,Oxford,South,Consumer
C00678,2024-01-05,38,F,peterborough,East,Consumer
C00679,2024-07-31,18,F,  Colchester ,East,Corporate
C00680,2022-01-06,33,M,Colchester,East,Consumer
C00681,2024-11-03,30,M,PETERBOROUGH,East,Consumer
C00682,02/02/2025,34,M,Leicester,Central,Small Business
C00683,2024-07-27,31,F,brighton,South,Consumer
C00684,26/04/2024,41,M,Peterborough,East,Consumer
C00685,2025-05-24,53,F,,North,Consumer
C00686,18/12/2024,46,,Exeter,West,Consumer
C00687,2023-06-23,58,M,Southampton,South,Home Office
C00688,2025-11-14,35,M,  Brighton ,South,Consumer
C00689,2025-01-19,45,M,Leicester,Central,Small Business
C00690,2025-12-17,46,,Norwich,East,Home Office
C00691,2025-11-28,56,F,Newcastle,North,Home Office
C00692,2025-09-29,32,M,Oxford,South,Home Office
C00693,2025-03-19,51,M,oxford,South,Home Office
C00694,19/09/2024,30,M,BIRMINGHAM,Central,Consumer
C00695,2023-01-06,,F,reading,South,Home Office
C00696,26/06/2024,36,M,Leeds,North,Small Business
C00697,2025-03-31,47,F,Ipswich,East,Corporate
C00698,28/05/2024,27,F,oxford,South,Home Office
C00699,2025-08-01,29,M,Leeds,North,Home Office
C00700,2022-09-18,33,M,Plymouth,West,Consumer
C00701,20/11/2023,42,M,York,North,Small Business
C00702,08/05/2024,29,F,nottingham,Central,Consumer
C00703,2024-01-30,44,F,Bath,West,Consumer
C00704,16/09/2022,36,M,Leeds,North,Consumer
C00705,2022-12-06,50,M,Exeter,West,Consumer
C00706,2025-06-26,42,M,bath,West,Consumer
C00707,2024-04-09,64,M,Colchester,East,Consumer
C00708,19/05/2022,43,M,Norwich,East,Consumer
C00709,2022-03-01,25,M,york,North,Corporate
C00710,2024-03-26,38,F,Newcastle,North,Corporate
C00711,2022-12-24,41,F,bath,West,Small Business
C00712,2025-01-17,29,,Newcastle,North,Corporate
C00713,2025-05-06,61,M,oxford,South,Corporate
C00714,2023-04-07,37,F,Ipswich,East,Consumer
C00715,2024-08-28,33,M,sheffield,North,Consumer
C00716,2022-12-07,43,F,Plymouth,West,Small Business
C00717,31/07/2023,29,Other,Exeter,West,Consumer
C00718,2025-08-25,54,M,cardiff,West,Consumer
C00719,2024-06-27,51,M,Manchester,North,Small Business
C00720,2025-08-21,43,F,portsmouth,South,Home Office
C00721,02/04/2023,49,M,Bath,West,Home Office
C00722,2023-09-08,35,F,portsmouth,South,Consumer
C00723,2024-03-22,21,M,Bristol,West,Small Business
C00724,04/04/2024,37,F,Peterborough,East,Consumer
C00725,2025-12-28,34,F,reading,South,Corporate
C00726,27/09/2022,18,M,Southampton,South,Consumer
C00727,2025-07-12,27,F,  Plymouth ,West,Consumer
C00728,26/07/2025,25,M,newcastle,North,Corporate
C00729,2024-07-09,27,M,Plymouth,West,Home Office
C00730,2023-09-28,,F,COLCHESTER,East,Small Business
C00731,2024-05-26,48,F,Manchester,North,Consumer
C00732,2023-07-15,54,F,bristol,West,Consumer
C00733,2025-05-11,48,M,Oxford,South,Home Office
C00734,2024-04-28,55,F,Newcastle,North,Small Business
C00735,2025-10-07,41,F,Derby,Central,Consumer
C00736,2024-10-06,61,F,Bath,West,Consumer
C00737,19/05/2024,25,F,  Norwich ,East,Consumer
C00738,2025-01-24,40,F,plymouth,West,Corporate
C00739,05/05/2024,28,F,ipswich,East,Consumer
C00740,12/09/2025,57,F,southampton,South,Consumer
C00741,2023-01-27,46,F,newcastle,North,Consumer
C00742,2025-12-01,56,F,newcastle,North,Corporate
C00743,26/05/2025,23,M,oxford,South,Home Office
C00744,2025-07-23,33,F,Cambridge,East,Home Office
C00745,07/04/2024,18,F,Bath,West,Small Business
C00746,25/06/2025,46,M,Brighton,South,Corporate
C00747,2023-08-05,35,Other,peterborough,East,Home Office
C00748,2025-03-27,51,Other,Exeter,West,Consumer
C00749,2022-11-13,41,M,Nottingham,Central,Corporate
C00750,2023-08-05,18,F,Reading,South,Consumer
C00751,2024-02-17,19,M,  Coventry ,Central,Corporate
C00752,2023-08-28,42,M,Bath,West,Corporate
C00753,2023-11-28,47,Other,YORK,North,Home Office
C00754,2025-06-05,18,M,Reading,South,Home Office
C00755,21/05/2023,40,M,  Leeds ,North,Corporate
C00756,2025-03-07,28,F,Bath,West,Consumer
C00757,2022-07-11,27,F,Colchester,East,Home Office
C00758,2025-04-01,32,M,COLCHESTER,East,Consumer
C00759,2025-05-02,43,Other,Bristol,West,Corporate
C00760,2023-12-19,32,F,Brighton,South,Consumer
C00761,2025-02-07,18,F,southampton,South,Consumer
C00762,24/09/2025,43,F,Exeter,West,Consumer
C00763,13/05/2025,36,F,BIRMINGHAM,Central,Corporate
C00764,2023-12-03,29,M,EXETER,West,Consumer
C00765,09/04/2024,37,F,york,North,Small Business
C00766,17/04/2025,36,F,Leeds,North,Home Office
C00767,15/07/2023,42,F,Newcastle,North,Small Business
C00768,2025-05-16,38,M,Southampton,South,Corporate
C00769,2023-09-05,43,M,sheffield,North,Consumer
C00770,2025-05-19,40,F,Birmingham,Central,Consumer
C00771,2022-08-06,52,,Plymouth,West,Home Office
C00772,2022-05-10,62,M,Reading,South,Corporate
C00773,2025-12-28,41,F,Oxford,South,Home Office
C00774,2025-08-02,33,F,reading,South,Corporate
C00775,18/08/2025,22,F,Ipswich,East,Consumer
C00776,2025-11-05,,F,Bristol,West,Small Business
C00777,2024-02-07,29,F,sheffield,North,Small Business
C00778,2023-07-06,72,,Bristol,West,Small Business
C00779,25/10/2022,77,F,Sheffield,North,Consumer
C00780,2024-05-02,38,F,OXFORD,South,Consumer
C00781,25/03/2023,19,M,  Derby ,Central,Corporate
C00782,2025-10-18,49,M,YORK,North,Consumer
C00783,2022-01-21,68,F,york,North,Consumer
C00784,2022-11-18,24,F,colchester,East,Consumer
C00785,2023-05-06,66,M,Portsmouth,South,Consumer
C00786,19/02/2023,18,F,York,North,Consumer
C00787,2023-04-03,22,F,newcastle,North,Corporate
C00788,17/11/2024,45,F,  Leeds ,North,Home Office
C00789,2023-09-04,54,F,Norwich,East,Home Office
C00790,26/09/2024,40,F,Manchester,North,Home Office
C00791,26/08/2025,47,Other,Cardiff,West,Consumer
C00792,10/09/2024,55,M,  Cardiff ,West,Corporate
C00793,04/01/2025,57,M,manchester,North,Home Office
C00794,29/10/2023,33,M,southampton,South,Home Office
C00795,16/12/2022,30,F,york,North,Consumer
C00796,2023-08-25,55,M,Brighton,South,Corporate
C00797,20/11/2025,47,Other,manchester,North,Consumer
C00798,2024-10-05,49,M,  Exeter ,West,Small Business
C00799,2023-06-22,32,M,Oxford,South,Home Office
C00800,2024-02-24,49,M,peterborough,East,Consumer
C00801,2025-06-23,27,F,Exeter,West,Home Office
C00802,02/12/2024,44,F,EXETER,West,Small Business
C00803,19/07/2024,42,M,Reading,South,Consumer
C00804,20/08/2025,43,M,Sheffield,North,Consumer
C00805,2024-12-07,51,F,coventry,Central,Home Office
C00806,2024-10-31,28,F,Brighton,South,Small Business
C00807,2023-02-04,50,F,Bath,West,Small Business
C00808,2022-09-12,41,F,Plymouth,West,Consumer
C00809,2025-11-21,31,F,ipswich,East,Home Office
C00810,06/09/2024,24,F,newcastle,North,Home Office
C00811,2024-01-07,66,F,Sheffield,North,Consumer
C00812,24/08/2024,40,M,cambridge,East,Small Business
C00813,2022-06-16,36,F,Peterborough,East,Home Office
C00814,2025-06-07,26,M,Bath,West,Consumer
C00815,2023-03-20,55,F,Bath,West,Consumer
C00816,2025-05-17,54,F,Birmingham,Central,Small Business
C00817,2024-06-15,52,M,Leicester,Central,Consumer
C00818,2023-06-21,40,Other,Bristol,West,Consumer
C00819,2022-04-06,51,M,Sheffield,North,Consumer
C00820,2025-05-31,30,M,Oxford,South,Consumer
C00821,2023-01-13,44,F,Norwich,East,Consumer
C00822,2022-05-26,40,F,  Ipswich ,East,Small Business
C00823,20/03/2025,44,M,Sheffield,North,Home Office
C00824,2023-10-07,18,M,CAMBRIDGE,East,Consumer
C00825,02/12/2023,65,F,Brighton,South,Consumer
C00826,2023-05-07,62,F,Reading,South,Consumer
C00827,21/07/2025,26,M,cardiff,West,Consumer
C00828,2023-07-22,49,F,Reading,South,Consumer
C00829,2023-03-10,22,M,norwich,East,Small Business
C00830,09/08/2023,42,F,ipswich,East,Consumer
C00831,2023-02-26,18,F,Ipswich,East,Home Office
C00832,2023-08-21,37,F,Manchester,North,Consumer
C00833,29/07/2022,35,F,Colchester,East,Home Office
C00834,2022-12-14,56,M,  Southampton ,South,Small Business
C00835,2024-01-09,63,F,Plymouth,West,Consumer
C00836,14/08/2025,63,M,York,North,Home Office
C00837,2022-06-07,56,M,Derby,Central,Small Business
C00838,2023-03-13,42,F,Cardiff,West,Small Business
C00839,2025-09-17,46,M,reading,South,Consumer
C00840,2025-08-26,46,F,portsmouth,South,Consumer
C00841,2024-12-16,26,F,  Brighton ,South,Consumer
C00842,26/04/2023,56,F,bath,West,Consumer
C00843,2024-01-13,50,M,BATH,West,Consumer
C00844,11/03/2023,51,F,BRISTOL,West,Small Business
C00845,2022-10-23,18,M,leicester,Central,Corporate
C00846,2023-11-18,47,F,ipswich,East,Consumer
C00847,2024-08-07,54,F,PLYMOUTH,West,Home Office
C00848,21/10/2023,41,F,southampton,South,Home Office
C00849,2024-09-21,34,F,Colchester,East,Small Business
C00850,2023-07-20,23,F,PETERBOROUGH,East,Consumer
C00851,01/10/2023,22,F,cardiff,West,Consumer
C00852,2025-05-01,43,F,manchester,North,Corporate
C00853,12/08/2025,38,M,  Sheffield ,North,Consumer
C00854,27/08/2023,38,F,Southampton,South,Consumer
C00855,02/08/2024,61,M,Leicester,Central,Consumer
C00856,2023-06-23,25,M,Peterborough,East,Consumer
C00857,2022-05-29,37,M,brighton,South,Consumer
C00858,2025-02-26,63,F,Reading,South,Home Office
C00859,2023-01-04,37,F,cambridge,East,Consumer
C00860,2024-01-21,42,F,Bristol,West,Consumer
C00861,2024-04-13,39,F,COVENTRY,Central,Consumer
C00862,2023-01-27,50,M,plymouth,West,Consumer
C00863,2022-08-21,18,M,exeter,West,Consumer
C00864,2023-10-04,38,F,  York ,North,Home Office
C00865,06/11/2025,42,F,portsmouth,South,Home Office
C00866,2024-09-26,28,M,Cambridge,East,Home Office
C00867,2023-11-20,,F,Plymouth,West,Consumer
C00868,2022-04-27,51,M,Manchester,North,Small Business
C00869,2024-09-08,47,M,plymouth,West,Small Business
C00870,2022-08-17,64,M,LEEDS,North,Corporate
C00871,2024-06-25,35,F,Portsmouth,South,Small Business
C00872,2025-03-15,47,,SOUTHAMPTON,South,Small Business
C00873,2024-01-18,47,M,Bath,West,Small Business
C00874,2023-07-25,38,F,bath,West,Consumer
C00875,2022-05-16,56,M,peterborough,East,Consumer
C00876,2022-03-24,45,F,  Bath ,West,Corporate
C00877,2024-01-27,25,F,Exeter,West,Consumer
C00878,2025-08-18,51,F,  Oxford ,South,Consumer
C00879,02/05/2023,35,M,cardiff,West,Consumer
C00880,2024-08-05,37,F,Leeds,North,Corporate
C00881,2024-12-22,38,F,Ipswich,East,Home Office
C00882,14/06/2022,51,F,newcastle,North,Home Office
C00883,2022-12-05,55,M,reading,South,Small Business
C00884,10/09/2023,39,M,Colchester,East,Small Business
C00885,2024-12-04,38,F,Sheffield,North,Small Business
C00886,08/02/2024,18,F,COLCHESTER,East,Home Office
C00887,2025-02-21,32,M,Bath,West,Consumer
C00888,2025-07-31,29,M,  Ipswich ,East,Consumer
C00889,2025-03-23,45,F,LEEDS,North,Consumer
C00890,2025-12-22,40,F,York,North,Consumer
C00891,2025-03-18,29,M,Oxford,South,Consumer
C00892,2025-07-13,43,M,BRISTOL,West,Consumer
C00893,2025-06-19,40,F,Cardiff,West,Home Office
C00894,17/02/2025,18,F,Brighton,South,Small Business
C00895,2025-05-14,55,M,bristol,West,Home Office
C00896,2025-10-17,54,F,Norwich,East,Consumer
C00897,2024-03-28,38,M,DERBY,Central,Home Office
C00898,26/10/2024,46,M,Leeds,North,Consumer
C00899,2024-05-20,37,F,  Peterborough ,East,Consumer
C00900,11/07/2025,20,F,  Colchester ,East,Consumer
C00901,29/01/2024,69,F,Brighton,South,Small Business
C00902,2025-06-04,51,M,Manchester,North,Consumer
C00903,11/05/2025,53,M,Newcastle,North,Small Business
C00904,2025-11-17,37,Other,Ipswich,East,Home Office
C00905,2023-05-09,56,M,Cardiff,West,Small Business
C00906,2025-01-22,23,M,Bath,West,Home Office
C00907,2025-03-21,38,M,  Sheffield ,North,Corporate
C00908,2025-10-19,51,F,Exeter,West,Corporate
C00909,2025-09-15,33,M,Brighton,South,Small Business
C00910,2024-08-04,53,F,Leicester,Central,Corporate
C00911,2024-08-12,45,M,Sheffield,North,Small Business
C00912,2022-12-29,44,F,Bath,West,Consumer
C00913,2025-12-02,32,M,Derby,Central,Consumer
C00914,19/05/2023,46,F,Bath,West,Corporate
C00915,2025-02-10,66,F,Bath,West,Consumer
C00916,07/05/2025,43,M,Southampton,South,Home Office
C00917,2024-02-11,48,M,Bath,West,Home Office
C00918,11/03/2023,50,M,Ipswich,East,Consumer
C00919,2023-02-03,26,F,Reading,South,Consumer
C00920,18/07/2025,39,M,Coventry,Central,Consumer
C00921,14/05/2024,39,M,  Oxford ,South,Consumer
C00922,12/08/2022,,F,Oxford,South,Small Business
C00923,2025-01-31,51,M,BIRMINGHAM,Central,Consumer
C00924,11/05/2023,29,F,Brighton,South,Consumer
C00925,2025-08-10,50,M,Sheffield,North,Home Office
