customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_usage_gb,has_streaming,is_senior,num_dependents,region,last_login_days,churn_risk_score_v0,account_flagged_for_review,churn
CUST-000218,72,57.75,3735.88,One year,Mailed check,Fiber optic,0,235.5,0,0,0.0,East,21.0,7.8,0,0
CUST-000219,32,31.63,1039.81,One year,Electronic check,No internet service,0,9.8,0,0,0.0,West,85.0,69.26,0,0
CUST-000220,16,83.16,1347.78,Two year,Credit card (automatic),Fiber optic,0,198.2,1,0,0.0,North,10.0,76.1,0,0
CUST-000221,5,44.42,208.48,Month-to-month,Mailed check,DSL,0,107.1,0,0,0.0,North,18.0,95.83,1,0
CUST-000222,9,80.03,680.01,One year,Mailed check,Fiber optic,0,404.3,1,0,2.0,East,10.0,38.09,0,0
CUST-000223,13,96.29,1193.74,Two year,Credit card (automatic),Fiber optic,0,532.0,1,0,0.0,West,10.0,38.11,0,0
CUST-000224,4,49.47,228.44,One year,Credit card (automatic),DSL,0,192.3,0,0,0.0,North,8.0,25.15,0,0
CUST-000225,1,66.35,72.51,Month-to-month,Mailed check,DSL,1,314.0,1,0,1.0,North,20.0,42.12,0,0
CUST-000226,7,76.04,560.64,Month-to-month,Bank transfer (automatic),Fiber optic,0,565.7,0,0,1.0,North,20.0,63.65,0,1
CUST-000227,12,84.76,1131.89,Two year,Credit card (automatic),Fiber optic,2,392.7,1,0,1.0,South,15.0,54.08,1,0
CUST-000228,13,86.33,1144.9,One year,Mailed check,Fiber optic,0,416.7,1,0,0.0,North,23.0,59.89,0,0
CUST-000229,36,74.89,2586.17,One year,Electronic check,Fiber optic,0,744.0,0,1,0.0,South,0.0,71.62,1,0
CUST-000230,49,54.35,2707.15,Two year,Credit card (automatic),DSL,0,208.0,0,0,0.0,North,16.0,49.78,0,0
CUST-000231,8,88.28,657.15,Month-to-month,Electronic check,Fiber optic,0,310.8,1,0,1.0,South,16.0,1.07,0,1
CUST-000232,4,48.65,146.91,Month-to-month,Credit card (automatic),DSL,0,177.0,0,1,0.0,North,26.0,27.68,0,0
CUST-000233,66,32.84,2225.44,Two year,Credit card (automatic),No internet service,1,14.5,0,0,0.0,North,52.0,28.96,0,0
CUST-000234,28,60.97,1580.39,One year,Bank transfer (automatic),DSL,0,228.9,1,0,0.0,North,6.0,41.43,0,0
CUST-000235,51,72.86,3470.24,Month-to-month,Electronic check,DSL,0,136.2,1,0,0.0,South,27.0,58.56,0,0
CUST-000236,58,29.36,1634.94,Two year,Electronic check,No internet service,0,15.1,0,1,1.0,North,66.0,59.69,0,0
CUST-000237,24,60.1,1330.41,Month-to-month,Electronic check,Fiber optic,1,318.5,0,1,0.0,West,47.0,50.18,0,1
CUST-000238,3,15.0,39.51,One year,Electronic check,No internet service,0,20.6,0,0,0.0,South,41.0,84.52,0,1
CUST-000239,17,57.51,961.68,Two year,Credit card (automatic),DSL,0,269.1,1,1,,North,29.0,91.4,0,0
CUST-000240,21,41.56,1035.69,Two year,Bank transfer (automatic),DSL,0,196.0,0,0,0.0,North,6.0,24.28,0,0
CUST-000241,35,50.29,1843.37,One year,Mailed check,DSL,0,258.7,1,0,0.0,West,8.0,51.79,0,0
CUST-000242,13,54.37,668.28,Month-to-month,Electronic check,DSL,0,142.9,0,1,0.0,North,11.0,1.55,0,0
CUST-000243,61,15.0,949.35,Two year,Credit card (automatic),No internet service,0,12.0,0,1,0.0,West,35.0,90.57,0,0
CUST-000244,62,75.37,4404.04,Two year,Bank transfer (automatic),Fiber optic,2,333.7,0,0,1.0,East,62.0,7.88,0,0
CUST-000245,3,82.56,287.83,One year,Credit card (automatic),Fiber optic,0,355.1,0,0,1.0,South,5.0,16.39,0,0
CUST-000246,52,66.68,3307.27,Two year,Mailed check,DSL,0,442.9,1,0,0.0,South,30.0,3.26,0,0
CUST-000247,12,53.11,665.47,Month-to-month,Mailed check,DSL,1,180.1,0,0,2.0,North,4.0,11.59,0,0
CUST-000248,61,16.86,1097.71,One year,Bank transfer (automatic),No internet service,2,18.2,0,0,0.0,East,35.0,74.58,0,0
CUST-000249,49,83.43,4205.61,Two year,Credit card (automatic),Fiber optic,1,254.2,1,0,0.0,West,0.0,33.13,0,0
CUST-000250,61,30.13,1909.37,Two year,Credit card (automatic),No internet service,0,13.8,0,0,1.0,North,36.0,77.67,0,0
CUST-000251,12,24.06,288.36,One year,Electronic check,No internet service,1,11.0,0,0,1.0,East,27.0,14.67,0,1
CUST-000252,7,84.16,522.28,One year,Credit card (automatic),Fiber optic,2,445.2,1,1,0.0,West,3.0,58.71,0,0
CUST-000253,10,87.35,774.9,Two year,Credit card (automatic),Fiber optic,1,335.7,1,0,0.0,North,23.0,13.78,0,0
CUST-000254,37,29.48,1113.31,Month-to-month,Mailed check,No internet service,1,6.6,0,0,0.0,North,33.0,18.42,0,0
CUST-000255,14,69.42,999.67,Month-to-month,Electronic check,Fiber optic,3,554.6,0,0,0.0,North,1.0,12.35,1,1
CUST-000256,15,60.65,984.64,Month-to-month,Electronic check,DSL,0,162.3,1,0,1.0,North,14.0,92.11,0,0
CUST-000257,3,60.31,212.73,One year,Credit card (automatic),DSL,0,155.0,1,0,1.0,North,9.0,85.91,0,0
CUST-000258,12,70.57,858.96,Month-to-month,Electronic check,DSL,0,409.6,1,0,0.0,East,17.0,94.5,0,0
CUST-000259,14,76.24,1004.45,One year,Bank transfer (automatic),Fiber optic,1,394.5,1,0,0.0,East,,11.9,0,0
CUST-000260,37,55.43,2075.1,Two year,Bank transfer (automatic),DSL,1,115.2,0,0,2.0,South,14.0,20.17,1,0
CUST-000261,9,81.14,832.85,Month-to-month,Mailed check,Fiber optic,1,493.1,1,0,1.0,North,10.0,92.32,0,0
CUST-000262,42,84.85,3800.13,Two year,Electronic check,Fiber optic,2,335.2,1,0,3.0,North,30.0,91.33,0,0
CUST-000263,15,46.36,739.83,Month-to-month,Electronic check,DSL,2,189.4,0,0,1.0,East,9.0,58.63,0,1
CUST-000264,15,68.47,1150.68,One year,Credit card (automatic),DSL,1,240.0,1,0,2.0,East,23.0,86.23,0,0
CUST-000265,9,54.35,448.06,Two year,Credit card (automatic),Fiber optic,0,280.2,0,0,0.0,North,12.0,4.12,0,0
CUST-000266,9,72.39,676.63,Month-to-month,Electronic check,DSL,0,87.7,1,0,1.0,East,6.0,14.45,0,0
CUST-000267,33,69.7,2398.08,Month-to-month,Bank transfer (automatic),Fiber optic,2,518.9,0,0,0.0,West,13.0,56.37,0,0
CUST-000268,8,51.56,456.99,One year,Credit card (automatic),DSL,0,263.8,0,0,2.0,North,6.0,64.42,0,0
CUST-000269,40,17.27,807.07,Two year,Bank transfer (automatic),,0,7.5,0,0,1.0,South,22.0,11.17,0,0
CUST-000270,10,72.43,759.7,One year,Bank transfer (automatic),DSL,0,147.4,1,1,1.0,North,13.0,0.3,0,0
CUST-000271,65,62.22,3625.23,Two year,Mailed check,DSL,0,140.1,1,0,0.0,North,0.0,31.32,0,0
CUST-000272,7,54.92,381.64,Month-to-month,Electronic check,DSL,3,298.3,1,0,0.0,South,0.0,15.2,0,1
CUST-000273,35,94.2,3039.33,One year,Mailed check,Fiber optic,1,315.4,1,0,2.0,West,29.0,67.09,0,0
CUST-000274,54,76.82,4174.17,One year,Electronic check,Fiber optic,2,271.1,1,1,0.0,North,21.0,75.11,0,0
CUST-000275,10,76.52,804.42,Month-to-month,Electronic check,Fiber optic,1,765.3,1,1,0.0,West,56.0,0.57,1,1
CUST-000276,3,22.59,77.76,Month-to-month,Mailed check,No internet service,0,9.8,0,0,0.0,North,74.0,49.83,0,1
CUST-000277,55,21.08,1280.34,Two year,Electronic check,No internet service,0,18.3,0,0,1.0,North,43.0,76.85,0,0
CUST-000278,7,87.47,645.51,Month-to-month,Mailed check,Fiber optic,1,326.5,0,0,1.0,West,13.0,25.14,0,1
CUST-000279,18,70.75,1274.89,One year,Mailed check,Fiber optic,0,143.3,0,0,0.0,East,,6.88,0,1
CUST-000280,26,47.5,1154.83,One year,Credit card (automatic),DSL,0,146.2,0,0,1.0,South,70.0,80.62,1,0
CUST-000281,4,90.33,360.48,Month-to-month,Electronic check,Fiber optic,2,1404.8,1,0,2.0,East,19.0,20.8,0,1
CUST-000282,37,53.22,1809.11,Month-to-month,Mailed check,DSL,1,414.4,1,0,0.0,South,4.0,18.75,0,1
CUST-000283,33,92.92,2975.77,Month-to-month,Mailed check,Fiber optic,0,616.2,1,0,0.0,North,7.0,93.46,0,0
CUST-000284,7,86.81,682.33,One year,Bank transfer (automatic),Fiber optic,3,492.9,0,0,2.0,East,10.0,3.13,0,1
CUST-000285,6,67.32,418.69,One year,Electronic check,Fiber optic,0,362.6,0,0,0.0,West,19.0,77.02,0,0
CUST-000286,7,69.16,447.92,One year,Bank transfer (automatic),Fiber optic,0,505.6,0,1,1.0,East,13.0,11.73,0,0
CUST-000287,45,16.88,808.99,One year,Mailed check,No internet service,1,8.6,0,0,0.0,East,29.0,64.23,0,0
CUST-000288,57,69.18,4041.68,One year,Mailed check,Fiber optic,1,922.0,1,0,0.0,West,5.0,67.27,0,0
CUST-000289,2,38.68,86.66,One year,Credit card (automatic),DSL,0,174.1,0,1,0.0,West,23.0,52.69,0,1
CUST-000290,9,21.07,207.74,Month-to-month,Mailed check,No internet service,0,7.2,0,0,0.0,West,34.0,18.89,0,0
CUST-000291,53,64.0,3407.33,One year,Bank transfer (automatic),Fiber optic,0,228.7,1,0,0.0,North,6.0,4.9,0,0
CUST-000292,49,69.28,3175.72,Two year,Mailed check,Fiber optic,0,430.1,1,0,,North,5.0,0.76,0,0
CUST-000293,21,28.22,549.23,One year,Mailed check,No internet service,0,10.9,0,1,0.0,West,37.0,32.84,1,0
CUST-000294,44,83.08,3301.59,Two year,Credit card (automatic),Fiber optic,0,346.4,1,0,0.0,North,15.0,37.69,0,0
CUST-000295,34,37.88,1226.56,One year,Credit card (automatic),DSL,0,300.8,0,0,0.0,North,15.0,82.12,0,1
CUST-000296,22,87.5,1783.3,Month-to-month,Bank transfer (automatic),Fiber optic,2,555.8,1,0,0.0,West,13.0,5.65,0,1
CUST-000297,5,49.27,242.52,Month-to-month,Mailed check,DSL,3,182.9,0,0,0.0,West,6.0,61.17,0,0
CUST-000298,1,75.86,2.63,Month-to-month,Electronic check,Fiber optic,0,680.3,0,0,0.0,East,3.0,23.38,0,1
CUST-000299,16,59.11,905.82,One year,Electronic check,DSL,0,451.7,1,0,0.0,East,5.0,34.82,1,0
CUST-000300,64,52.7,3487.85,One year,Electronic check,DSL,1,200.1,1,0,0.0,South,1.0,68.21,0,0
CUST-000301,28,76.42,2009.92,Two year,Mailed check,Fiber optic,0,400.5,1,0,1.0,West,11.0,99.8,0,0
CUST-000302,58,61.86,3282.15,Two year,Bank transfer (automatic),Fiber optic,1,200.3,0,0,0.0,East,22.0,72.05,0,0
CUST-000303,63,89.67,5243.15,One year,Mailed check,Fiber optic,1,436.0,1,0,0.0,East,13.0,92.1,0,0
CUST-000304,4,29.36,122.46,Month-to-month,Electronic check,,2,10.5,0,0,2.0,East,18.0,71.98,1,1
CUST-000305,17,22.41,358.09,Month-to-month,Electronic check,No internet service,0,11.8,0,0,0.0,South,27.0,36.14,1,1
CUST-000306,9,60.51,499.33,Month-to-month,Electronic check,DSL,2,232.0,1,1,2.0,East,21.0,76.22,0,1
CUST-000307,13,57.26,724.01,Month-to-month,Electronic check,DSL,2,299.0,1,0,0.0,South,29.0,54.74,0,0
CUST-000308,7,60.22,461.69,One year,Electronic check,DSL,0,716.1,1,0,0.0,East,7.0,94.77,0,0
CUST-000309,6,53.17,316.91,Month-to-month,Electronic check,DSL,2,354.0,0,0,2.0,South,9.0,7.49,0,1
CUST-000310,72,70.86,4666.13,Two year,Credit card (automatic),Fiber optic,0,266.7,0,1,0.0,South,14.0,95.59,0,0
CUST-000311,5,31.75,172.16,One year,Mailed check,No internet service,0,17.3,0,0,4.0,East,40.0,73.0,0,0
CUST-000312,5,97.27,443.46,Two year,Electronic check,Fiber optic,2,250.0,1,0,1.0,North,3.0,31.57,0,1
CUST-000313,63,63.75,4355.46,Two year,Bank transfer (automatic),Fiber optic,0,209.5,0,0,0.0,South,10.0,77.44,0,0
CUST-000314,3,68.25,206.7,One year,Bank transfer (automatic),DSL,0,147.7,1,0,2.0,North,11.0,30.35,0,0
CUST-000315,28,61.04,1732.26,Month-to-month,Electronic check,DSL,0,280.4,1,0,0.0,East,14.0,31.7,1,0
CUST-000316,10,50.9,497.3,One year,Mailed check,DSL,1,187.1,1,0,1.0,North,9.0,11.59,0,1
CUST-000317,58,101.94,5315.4,Two year,Credit card (automatic),Fiber optic,0,455.8,1,1,1.0,East,22.0,13.43,0,0
CUST-000318,14,29.53,456.83,One year,Credit card (automatic),No internet service,0,27.6,0,0,3.0,South,21.0,6.85,0,0
CUST-000319,34,61.95,1998.74,Month-to-month,Electronic check,Fiber optic,1,388.4,0,0,0.0,North,28.0,53.57,0,0
CUST-000320,2,82.46,,One year,Bank transfer (automatic),Fiber optic,1,524.3,1,0,0.0,South,33.0,87.0,0,0
CUST-000321,61,82.88,4519.45,Two year,Credit card (automatic),Fiber optic,0,,1,0,1.0,East,,62.74,0,0
CUST-000322,40,61.1,2357.89,One year,Mailed check,DSL,3,116.5,1,0,0.0,South,27.0,41.31,0,0
CUST-000323,48,15.0,747.87,One year,Credit card (automatic),,1,11.5,0,0,0.0,North,,90.65,0,0
CUST-000324,57,56.72,3243.98,One year,Credit card (automatic),DSL,0,235.4,1,1,0.0,West,0.0,73.18,0,0
CUST-000325,4,80.08,310.38,Month-to-month,Bank transfer (automatic),Fiber optic,1,529.2,1,0,0.0,North,6.0,45.31,0,1
CUST-000326,66,57.82,3832.33,Two year,Mailed check,DSL,0,224.4,0,0,0.0,South,31.0,34.83,0,0
CUST-000327,54,59.57,3145.65,One year,Electronic check,DSL,0,266.5,1,0,0.0,West,12.0,96.44,0,0
CUST-000328,7,66.44,469.02,One year,Mailed check,Fiber optic,0,531.1,0,0,1.0,South,12.0,36.54,1,0
CUST-000329,13,17.53,225.81,Month-to-month,Mailed check,No internet service,0,14.6,0,0,1.0,North,34.0,88.78,0,1
CUST-000330,6,70.61,395.18,One year,Electronic check,Fiber optic,0,469.9,0,0,0.0,South,14.0,51.14,0,1
CUST-000331,15,23.66,348.15,Month-to-month,Electronic check,No internet service,1,15.1,0,0,0.0,West,20.0,79.21,0,0
CUST-000332,56,58.37,3312.91,Two year,Bank transfer (automatic),Fiber optic,2,1098.3,0,0,1.0,South,39.0,97.67,0,0
CUST-000333,49,72.45,3495.5,Month-to-month,Bank transfer (automatic),Fiber optic,1,480.3,1,0,0.0,North,10.0,40.47,0,0
CUST-000334,52,58.18,3174.13,Two year,Bank transfer (automatic),DSL,0,156.5,1,0,0.0,West,10.0,84.35,0,0
CUST-000335,41,71.7,2929.4,One year,Electronic check,Fiber optic,1,349.0,0,0,1.0,South,23.0,89.36,0,0
CUST-000336,11,17.51,164.69,Two year,Bank transfer (automatic),No internet service,1,12.7,0,0,2.0,East,48.0,90.13,0,0
CUST-000337,1,74.23,101.95,Month-to-month,Bank transfer (automatic),Fiber optic,0,,0,1,0.0,North,3.0,50.92,0,1
CUST-000338,57,56.06,3551.9,One year,Bank transfer (automatic),DSL,0,228.6,1,1,0.0,East,28.0,33.49,0,0
CUST-000339,14,69.79,1023.22,Month-to-month,Electronic check,Fiber optic,3,389.8,0,0,0.0,North,8.0,48.22,0,1
CUST-000340,9,90.29,771.65,Month-to-month,Electronic check,Fiber optic,0,235.9,1,1,3.0,South,42.0,41.92,0,1
CUST-000341,7,61.29,408.07,Month-to-month,Mailed check,Fiber optic,2,316.6,0,0,0.0,East,14.0,78.66,0,1
CUST-000342,4,64.94,254.53,Month-to-month,Mailed check,DSL,0,331.6,1,1,1.0,North,8.0,13.69,0,0
CUST-000343,2,68.91,,One year,Electronic check,DSL,0,202.6,1,0,2.0,South,,55.68,0,0
CUST-000344,6,94.45,542.85,One year,Mailed check,Fiber optic,0,449.1,1,0,2.0,South,20.0,69.83,0,0
CUST-000345,8,16.83,177.88,Month-to-month,Bank transfer (automatic),No internet service,0,9.8,0,0,1.0,South,,6.36,0,0
CUST-000346,59,80.53,5004.5,One year,Electronic check,Fiber optic,0,732.7,1,0,1.0,South,5.0,53.33,0,0
CUST-000347,10,82.48,856.74,One year,Credit card (automatic),Fiber optic,1,574.5,1,1,1.0,South,25.0,60.71,0,0
CUST-000348,1,87.78,,Month-to-month,Electronic check,Fiber optic,2,,1,0,0.0,South,13.0,97.11,1,1
CUST-000349,31,79.9,2534.09,One year,Credit card (automatic),Fiber optic,1,637.2,1,1,0.0,North,13.0,98.04,0,0
CUST-000350,38,26.87,965.05,Two year,Bank transfer (automatic),No internet service,0,31.4,0,0,0.0,West,40.0,3.59,0,0
CUST-000351,2,45.86,152.58,Month-to-month,Electronic check,DSL,3,115.6,0,0,0.0,East,25.0,38.22,0,1
CUST-000352,14,81.33,1110.62,One year,Bank transfer (automatic),Fiber optic,0,220.3,0,0,0.0,East,49.0,12.73,0,0
CUST-000353,10,38.88,401.57,One year,Credit card (automatic),No internet service,0,12.5,0,1,0.0,North,48.0,12.47,0,0
CUST-000354,7,48.12,338.48,Two year,Credit card (automatic),DSL,0,187.8,1,0,0.0,East,15.0,61.23,0,0
CUST-000355,60,69.21,3962.36,Month-to-month,Electronic check,DSL,0,301.5,1,0,3.0,South,19.0,6.25,1,0
CUST-000356,2,43.84,,Two year,Credit card (automatic),DSL,0,81.2,0,0,0.0,West,32.0,98.64,1,1
CUST-000357,7,54.6,373.95,Month-to-month,Electronic check,DSL,2,250.9,0,0,2.0,North,19.0,65.01,0,1
CUST-000358,1,61.76,,Month-to-month,Mailed check,Fiber optic,0,418.4,0,0,1.0,North,10.0,54.26,0,1
CUST-000359,13,72.53,941.62,One year,Credit card (automatic),Fiber optic,1,560.7,1,0,0.0,South,14.0,99.97,0,0
CUST-000360,19,55.16,1060.82,Two year,Electronic check,DSL,0,207.1,0,0,1.0,South,24.0,99.45,0,0
CUST-000361,72,101.04,6620.66,One year,Electronic check,Fiber optic,1,469.3,1,0,3.0,North,10.0,52.33,0,0
CUST-000362,72,25.26,1650.98,One year,Electronic check,No internet service,0,13.8,0,0,1.0,West,27.0,37.36,0,0
CUST-000363,58,43.43,2665.38,One year,Credit card (automatic),DSL,0,226.2,0,0,1.0,West,10.0,80.6,0,0
CUST-000364,54,69.75,4065.93,One year,Credit card (automatic),Fiber optic,0,446.5,0,0,0.0,North,15.0,15.6,0,0
CUST-000365,24,15.0,344.57,One year,Bank transfer (automatic),No internet service,0,8.0,0,0,0.0,East,29.0,93.53,0,0
CUST-000366,1,75.35,75.7,Month-to-month,Electronic check,Fiber optic,0,306.3,0,0,1.0,East,25.0,63.24,0,1
CUST-000367,60,68.37,4572.75,One year,Credit card (automatic),Fiber optic,0,212.1,0,0,0.0,West,28.0,5.43,0,0
CUST-000368,17,86.67,1324.08,One year,Bank transfer (automatic),Fiber optic,2,402.5,0,0,1.0,South,22.0,81.97,0,0
CUST-000369,13,45.59,565.06,One year,Credit card (automatic),DSL,0,116.2,0,0,1.0,West,8.0,9.96,0,0
CUST-000370,13,27.0,303.15,Month-to-month,Electronic check,No internet service,3,,0,0,1.0,North,50.0,15.65,0,1
CUST-000371,16,41.69,652.42,Two year,Electronic check,No internet service,0,26.2,0,0,2.0,West,43.0,91.64,0,0
CUST-000372,4,56.77,173.61,One year,Credit card (automatic),DSL,1,434.3,1,1,0.0,West,23.0,19.13,0,1
CUST-000373,8,72.34,621.45,Month-to-month,Bank transfer (automatic),DSL,0,112.4,1,0,0.0,North,10.0,47.8,0,0
CUST-000374,39,86.51,3378.51,Two year,Electronic check,Fiber optic,1,668.0,1,0,1.0,West,4.0,75.56,0,0
CUST-000375,48,62.25,2687.13,One year,Electronic check,DSL,0,,1,0,1.0,West,12.0,94.19,0,0
CUST-000376,3,20.92,58.42,One year,Credit card (automatic),No internet service,0,3.1,0,1,0.0,North,32.0,91.62,0,0
CUST-000377,5,38.2,197.16,One year,Mailed check,DSL,0,250.1,0,0,2.0,West,,89.91,0,0
CUST-000378,10,81.96,857.67,Two year,Bank transfer (automatic),Fiber optic,1,336.8,1,0,,West,10.0,76.57,0,0
CUST-000379,18,42.25,790.33,Month-to-month,Mailed check,DSL,0,130.8,0,0,0.0,South,24.0,49.27,0,0
CUST-000380,3,85.57,263.42,Month-to-month,Electronic check,Fiber optic,0,233.1,0,0,1.0,South,10.0,12.22,0,1
CUST-000381,43,90.14,3913.23,Two year,Bank transfer (automatic),Fiber optic,2,420.5,1,0,0.0,South,12.0,40.95,0,0
CUST-000382,24,19.46,502.77,Month-to-month,Electronic check,No internet service,0,38.3,0,1,0.0,East,19.0,68.67,0,0
CUST-000383,25,78.35,2036.84,One year,Bank transfer (automatic),Fiber optic,1,389.9,1,0,1.0,East,7.0,95.13,0,0
CUST-000384,3,51.52,184.12,Month-to-month,Electronic check,DSL,0,126.6,0,0,0.0,North,7.0,9.58,0,0
CUST-000385,67,64.82,4398.14,One year,Bank transfer (automatic),Fiber optic,1,384.7,0,0,0.0,North,28.0,9.72,0,0
CUST-000386,20,72.55,1434.26,Two year,Mailed check,Fiber optic,0,470.7,1,1,0.0,South,11.0,51.21,1,0
CUST-000387,50,23.05,1171.71,Two year,Credit card (automatic),No internet service,1,10.9,0,0,0.0,East,28.0,96.47,0,0
CUST-000388,8,68.01,513.39,One year,Credit card (automatic),Fiber optic,0,450.0,0,0,1.0,South,4.0,50.24,1,0
CUST-000389,13,86.42,981.85,One year,Bank transfer (automatic),Fiber optic,1,578.5,1,0,0.0,South,5.0,60.46,0,0
CUST-000390,2,62.46,,Month-to-month,Electronic check,DSL,0,184.8,0,0,0.0,North,26.0,62.98,0,1
CUST-000391,49,73.4,3454.62,Two year,Credit card (automatic),Fiber optic,1,323.6,0,0,0.0,West,0.0,37.14,0,0
CUST-000392,2,81.62,180.3,Month-to-month,Bank transfer (automatic),Fiber optic,0,681.4,1,0,0.0,South,15.0,80.22,0,1
CUST-000393,57,58.9,3285.34,One year,Credit card (automatic),DSL,0,169.0,1,1,0.0,North,15.0,43.24,0,0
CUST-000394,56,54.45,2749.42,Two year,Bank transfer (automatic),DSL,0,97.7,0,1,1.0,East,27.0,99.56,0,0
CUST-000395,9,73.89,672.95,Month-to-month,Electronic check,Fiber optic,0,372.9,1,0,0.0,North,12.0,5.51,0,1
CUST-000396,65,79.17,5457.9,Two year,Credit card (automatic),Fiber optic,2,405.9,1,1,0.0,North,15.0,78.98,0,0
CUST-000397,2,85.07,159.4,Two year,Electronic check,Fiber optic,0,427.6,1,0,0.0,North,7.0,58.24,0,1
CUST-000398,5,75.67,365.08,Month-to-month,Bank transfer (automatic),Fiber optic,0,1042.0,1,0,0.0,East,48.0,9.61,0,1
CUST-000399,48,57.71,3011.15,Two year,Bank transfer (automatic),DSL,1,265.4,1,1,0.0,North,17.0,39.98,0,0
CUST-000400,23,24.17,583.67,Month-to-month,Bank transfer (automatic),No internet service,3,,0,0,0.0,South,43.0,7.24,0,0
CUST-000401,16,68.0,986.15,Month-to-month,Mailed check,DSL,1,326.9,1,1,0.0,South,3.0,15.94,0,0
CUST-000402,55,78.54,3885.95,Month-to-month,Electronic check,Fiber optic,2,504.2,1,0,0.0,West,15.0,54.13,0,0
CUST-000403,3,54.57,128.53,Month-to-month,Bank transfer (automatic),DSL,2,111.4,1,0,0.0,South,21.0,15.59,0,1
CUST-000404,72,82.08,5586.43,Two year,Credit card (automatic),Fiber optic,1,332.9,1,1,0.0,South,55.0,5.49,0,0
CUST-000405,7,76.18,522.56,Month-to-month,Electronic check,Fiber optic,1,287.4,0,0,2.0,East,74.0,63.84,0,1
CUST-000406,47,87.35,4028.38,Two year,Bank transfer (automatic),Fiber optic,1,241.0,1,0,1.0,East,11.0,84.48,0,0
CUST-000407,60,29.76,1818.99,Two year,Bank transfer (automatic),No internet service,0,18.7,0,0,1.0,South,,26.99,0,0
CUST-000408,43,84.19,3579.06,One year,Mailed check,Fiber optic,0,446.0,1,0,0.0,North,15.0,8.3,0,0
CUST-000409,2,87.12,155.68,Month-to-month,Mailed check,Fiber optic,3,503.6,1,0,3.0,North,2.0,88.49,0,1
CUST-000410,7,54.52,471.85,One year,Mailed check,DSL,0,166.4,0,0,0.0,West,10.0,55.43,0,0
CUST-000411,72,87.57,5884.55,Two year,Electronic check,Fiber optic,0,641.6,1,0,1.0,East,19.0,86.35,0,0
CUST-000412,30,78.69,2511.03,Month-to-month,Electronic check,DSL,0,126.3,1,0,1.0,North,8.0,71.12,1,0
CUST-000413,49,62.77,2860.12,One year,Credit card (automatic),DSL,0,278.7,1,0,1.0,East,27.0,97.41,0,0
CUST-000414,5,21.3,110.74,One year,Electronic check,No internet service,0,18.3,0,0,0.0,South,32.0,37.7,0,0
CUST-000415,27,56.03,1519.89,One year,Bank transfer (automatic),DSL,0,163.9,1,0,2.0,South,21.0,75.26,0,0
CUST-000416,20,85.1,1678.47,Month-to-month,Electronic check,Fiber optic,2,420.2,1,0,0.0,West,7.0,5.99,0,1
CUST-000417,71,43.46,2889.95,Two year,Credit card (automatic),DSL,0,159.6,0,0,0.0,South,20.0,32.72,0,0
CUST-000418,48,77.02,3880.63,One year,Mailed check,Fiber optic,2,300.6,0,0,2.0,East,22.0,8.03,1,0
CUST-000419,7,96.1,665.64,Two year,Mailed check,,0,445.5,1,0,2.0,West,9.0,59.67,0,0
CUST-000420,36,54.79,2172.94,One year,Electronic check,DSL,0,171.6,1,0,0.0,North,8.0,50.39,0,0
CUST-000421,43,73.83,3124.69,One year,Mailed check,Fiber optic,1,170.3,0,0,1.0,South,0.0,69.97,0,0
CUST-000422,66,82.47,5768.41,One year,Credit card (automatic),Fiber optic,0,363.5,1,0,0.0,East,4.0,15.5,0,0
CUST-000423,66,74.62,5393.9,Two year,Mailed check,Fiber optic,0,398.6,0,0,1.0,South,9.0,31.89,0,0
CUST-000424,45,70.06,2696.49,Month-to-month,Mailed check,Fiber optic,1,267.3,0,1,1.0,West,0.0,32.61,0,1
CUST-000425,16,71.99,1202.76,Two year,Credit card (automatic),DSL,0,140.8,1,0,2.0,South,8.0,68.22,0,0
CUST-000426,16,24.5,372.91,One year,Credit card (automatic),No internet service,1,10.1,0,1,2.0,South,51.0,73.06,0,0
CUST-000427,50,62.67,2934.74,One year,Credit card (automatic),DSL,0,229.4,1,0,2.0,East,12.0,63.23,1,0
CUST-000428,6,44.55,254.63,Month-to-month,Mailed check,DSL,0,63.7,0,0,0.0,South,0.0,85.26,0,0
CUST-000429,11,24.31,,One year,Electronic check,No internet service,1,8.8,0,0,1.0,South,54.0,39.66,0,1
